dauid,Neighbor_dauid
35060118,35060051
35060052,35060051
35060121,35060051
35060125,35060051
35060050,35060051
35060047,35060051
35060049,35060051
35060048,35060051
35061298,35060051
35061042,35061045
35061046,35061045
35061044,35061045
35061047,35061045
35061820,35061046
35061042,35061046
35061044,35061046
35061045,35061046
35061047,35061046
35061043,35061047
35061699,35061047
35061820,35061047
35061046,35061047
35061044,35061047
35061045,35061047
35061700,35061047
35060551,35061047
35060891,35061047
35061661,35060005
35061662,35060005
35060003,35060005
35060002,35060005
35061124,35060005
35060006,35060005
35060007,35060005
35061659,35060005
35061122,35061121
35061119,35061121
35061120,35061121
35061113,35061121
35061078,35061075
35061077,35061075
35061076,35061075
35061074,35061075
35061079,35061075
35061073,35061075
35061078,35061076
35061086,35061076
35061077,35061076
35061074,35061076
35061075,35061076
35061078,35061077
35061076,35061077
35061079,35061077
35061075,35061077
35060011,35060010
35061309,35060010
35061310,35060010
35060039,35060011
35060010,35060011
35060012,35060011
35061848,35060011
35061309,35060011
35061310,35060011
35060039,35060012
35060036,35060012
35060014,35060012
35060011,35060012
35061310,35060012
35060018,35060014
35060031,35060014
35060032,35060014
35060036,35060014
35060015,35060014
35060062,35060014
35060012,35060014
35061310,35060014
35060017,35060015
35060018,35060015
35060059,35060015
35060016,35060015
35060014,35060015
35060064,35060015
35060062,35060015
35061310,35060015
35060017,35060016
35060059,35060016
35060015,35060016
35060019,35060017
35060056,35060017
35060018,35060017
35060059,35060017
35060015,35060017
35060016,35060017
35060019,35060018
35060017,35060018
35060022,35060018
35060023,35060018
35060032,35060018
35060015,35060018
35060014,35060018
35060054,35060019
35060055,35060019
35060056,35060019
35060017,35060019
35060053,35060019
35060020,35060019
35060018,35060019
35060021,35060019
35060022,35060019
35060019,35060020
35060053,35060020
35060021,35060020
35060019,35060021
35060053,35060021
35060020,35060021
35060022,35060021
35060843,35061126
35061132,35061126
35061125,35061126
35061127,35061126
35060844,35061126
35060126,35060052
35060127,35060052
35060054,35060052
35060118,35060052
35060053,35060052
35060051,35060052
35060045,35060052
35060047,35060052
35060022,35060052
35061299,35060052
35060054,35060053
35060019,35060053
35060020,35060053
35060052,35060053
35060021,35060053
35060022,35060053
35060471,35060450
35060452,35060450
35060448,35060450
35060451,35060450
35060449,35060450
35061253,35060451
35061616,35060451
35061614,35060451
35060452,35060451
35060450,35060451
35060449,35060451
35060468,35060452
35061253,35060452
35061614,35060452
35060457,35060452
35061301,35060452
35060456,35060452
35061300,35060452
35060471,35060452
35060455,35060452
35060450,35060452
35060451,35060452
35060458,35060455
35061253,35060455
35061552,35060455
35061097,35060455
35060456,35060455
35060452,35060455
35060458,35060456
35060457,35060456
35060455,35060456
35060452,35060456
35060468,35060457
35060459,35060457
35060458,35060457
35061301,35060457
35060456,35060457
35060452,35060457
35060460,35060458
35060459,35060458
35060515,35060458
35061104,35060458
35061097,35060458
35060457,35060458
35060456,35060458
35060455,35060458
35060465,35060459
35060466,35060459
35060468,35060459
35060464,35060459
35060460,35060459
35060458,35060459
35060457,35060459
35060105,35060103
35060104,35060103
35060102,35060103
35060105,35060104
35060103,35060104
35060070,35060104
35060071,35060104
35061286,35060104
35060102,35060104
35060107,35060105
35060106,35060105
35060128,35060105
35060127,35060105
35060129,35060105
35060103,35060105
35060104,35060105
35061286,35060105
35060101,35060105
35060102,35060105
35060107,35060106
35060128,35060106
35060105,35060106
35060101,35060106
35060102,35060106
35060108,35060107
35060126,35060107
35060106,35060107
35060128,35060107
35060105,35060107
35060097,35060107
35060101,35060107
35060134,35060107
35060110,35060108
35060109,35060108
35060107,35060108
35060126,35060108
35060128,35060108
35060134,35060108
35060110,35060109
35060108,35060109
35060134,35060109
35061121,35061122
35061123,35061122
35061118,35061122
35061119,35061122
35061124,35061123
35061122,35061123
35060007,35061123
35061118,35061123
35060126,35060054
35060127,35060054
35060129,35060054
35060057,35060054
35060055,35060054
35060019,35060054
35060053,35060054
35060052,35060054
35060054,35060055
35060057,35060055
35060019,35060055
35060056,35060055
35060057,35060056
35060055,35060056
35060019,35060056
35060017,35060056
35060059,35060056
35060129,35060057
35060054,35060057
35060055,35060057
35060056,35060057
35061286,35060057
35060066,35060057
35060058,35060057
35060059,35060057
35061273,35060057
35060057,35060058
35060059,35060058
35060057,35060059
35060056,35060059
35060017,35060059
35060058,35060059
35060015,35060059
35060016,35060059
35060064,35060059
35061273,35060059
35061895,35060061
35060062,35060061
35061273,35060061
35061853,35061857
35061858,35061857
35061856,35061857
35061543,35061857
35061854,35061857
35061860,35061858
35061853,35061858
35061859,35061858
35061857,35061858
35061856,35061858
35060843,35061127
35061132,35061127
35061129,35061127
35061126,35061127
35061130,35061127
35061128,35061127
35060843,35061128
35061129,35061128
35061127,35061128
35061134,35061129
35061131,35061129
35060843,35061129
35061127,35061129
35061130,35061129
35061128,35061129
35061142,35061129
35061131,35061130
35061132,35061130
35061129,35061130
35061127,35061130
35060080,35060074
35060078,35060074
35060075,35060074
35060073,35060074
35060078,35060075
35060074,35060075
35060076,35060075
35060071,35060075
35060072,35060075
35060073,35060075
35061325,35060075
35060075,35060076
35060071,35060076
35060072,35060076
35061325,35060076
35060082,35060078
35060083,35060078
35060080,35060078
35060079,35060078
35060074,35060078
35060075,35060078
35061325,35060078
35060082,35060079
35060081,35060079
35060083,35060079
35060080,35060079
35060078,35060079
35060082,35060080
35060081,35060080
35060079,35060080
35060078,35060080
35060074,35060080
35060073,35060080
35060097,35060080
35060099,35060080
35060100,35060080
35060082,35060081
35060080,35060081
35060079,35060081
35060097,35060081
35060099,35060081
35060081,35060082
35060083,35060082
35060080,35060082
35060079,35060082
35060078,35060082
35060093,35060082
35060097,35060082
35060090,35060082
35060111,35060110
35060109,35060110
35060117,35060110
35060108,35060110
35060126,35060110
35061554,35060110
35060134,35060110
35060132,35060111
35060112,35060111
35060110,35060111
35060117,35060111
35060126,35060111
35061554,35060111
35060134,35060111
35060132,35060112
35061266,35060112
35060111,35060112
35060116,35060112
35060117,35060112
35061554,35060112
35061553,35060112
35061266,35060116
35060112,35060116
35060117,35060116
35061553,35060116
35060112,35060117
35060111,35060117
35060110,35060117
35060116,35060117
35060126,35060117
35061553,35060117
35060118,35060117
35061101,35060526
35060527,35060526
35060533,35060526
35060535,35060526
35061831,35060526
35060523,35060526
35060524,35060526
35060525,35060526
35061474,35061446
35061448,35061446
35061447,35061446
35061475,35061446
35061443,35061446
35061445,35061446
35061473,35061446
35061448,35061447
35061446,35061447
35061444,35061447
35061445,35061447
35061449,35061447
35061860,35061859
35060698,35061859
35060697,35061859
35060700,35061859
35060701,35061859
35061547,35061859
35060768,35061859
35060767,35061859
35061680,35061859
35061858,35061859
35061856,35061859
35061141,35061860
35061147,35061860
35061148,35061860
35061140,35061860
35061137,35061860
35061138,35061860
35061853,35061860
35061859,35061860
35061680,35061860
35061858,35061860
35061257,35061862
35061873,35061862
35061863,35061862
35061865,35061862
35061867,35061862
35061866,35061862
35061868,35061862
35061257,35061863
35060434,35061863
35061862,35061863
35061865,35061863
35061749,35061863
35061864,35061863
35061750,35061863
35061863,35061864
35061865,35061864
35061749,35061864
35061868,35061864
35061750,35061864
35061869,35061864
35061638,35061864
35061870,35061864
35061639,35061864
35060413,35061864
35061862,35061865
35061863,35061865
35061864,35061865
35061866,35061865
35061868,35061865
35061862,35061866
35061865,35061866
35061868,35061866
35061862,35061867
35061868,35061867
35061862,35061868
35061873,35061868
35061865,35061868
35061864,35061868
35061867,35061868
35061866,35061868
35061869,35061868
35061870,35061868
35060089,35061232
35061235,35061232
35061231,35061232
35061233,35061232
35061234,35061232
35060089,35061233
35061229,35061233
35061230,35061233
35061231,35061233
35061232,35061233
35061234,35061233
35060089,35061234
35061229,35061234
35061232,35061234
35061233,35061234
35060089,35061235
35061240,35061235
35061242,35061235
35061243,35061235
35061236,35061235
35061231,35061235
35061232,35061235
35061240,35061236
35061243,35061236
35061235,35061236
35061237,35061236
35061238,35061236
35061229,35061236
35061230,35061236
35061231,35061236
35061208,35061254
35060594,35061254
35060602,35061254
35060597,35061254
35060595,35061254
35060592,35061254
35060593,35061254
35060590,35061254
35061193,35061256
35061195,35061256
35061196,35061256
35061197,35061256
35060645,35061256
35061171,35061256
35061189,35061256
35061174,35061256
35061192,35061256
35061446,35061448
35061447,35061448
35061450,35061448
35061449,35061448
35061453,35061448
35061463,35061448
35061460,35061448
35061473,35061448
35061448,35061449
35061447,35061449
35061444,35061449
35061451,35061449
35061450,35061449
35061448,35061450
35061452,35061450
35061451,35061450
35061449,35061450
35061453,35061450
35061483,35061450
35061442,35061450
35061444,35061451
35061452,35061451
35061450,35061451
35061449,35061451
35060346,35061604
35060345,35061604
35061703,35061604
35060315,35061604
35060343,35061604
35061708,35061604
35061602,35061604
35061608,35061605
35061610,35061605
35061607,35061605
35060972,35061605
35060973,35061605
35061511,35061605
35061514,35061605
35060974,35061605
35061512,35061605
35061610,35061607
35061605,35061607
35061514,35061607
35060312,35060313
35061621,35060313
35060366,35060313
35060367,35060313
35060368,35060313
35060314,35060313
35061708,35060313
35060368,35060314
35060315,35060314
35060313,35060314
35061708,35060314
35060345,35060315
35060368,35060315
35061604,35060315
35060314,35060315
35061708,35060315
35060329,35060324
35060325,35060324
35061608,35060324
35061716,35060324
35061718,35060324
35060327,35060325
35060324,35060325
35061608,35060325
35061610,35060325
35061717,35060325
35061718,35060325
35060305,35060327
35060307,35060327
35061709,35060327
35061622,35060327
35060325,35060327
35060308,35060327
35061608,35060327
35061610,35060327
35061717,35060327
35061519,35060327
35061222,35060329
35060333,35060329
35060332,35060329
35060331,35060329
35060330,35060329
35060324,35060329
35061608,35060329
35061716,35060329
35061718,35060329
35060332,35060330
35060331,35060330
35060329,35060330
35061716,35060330
35061240,35061237
35061238,35061237
35061236,35061237
35060089,35061238
35061240,35061238
35061239,35061238
35061237,35061238
35061236,35061238
35061229,35061238
35060089,35061239
35061240,35061239
35061238,35061239
35060089,35061240
35061239,35061240
35061242,35061240
35061241,35061240
35061243,35061240
35061235,35061240
35061237,35061240
35061238,35061240
35061236,35061240
35061240,35061241
35061242,35061241
35060089,35061242
35061240,35061242
35061241,35061242
35061243,35061242
35061235,35061242
35060089,35061243
35061240,35061243
35061242,35061243
35061235,35061243
35061236,35061243
35060938,35061247
35060942,35061247
35060941,35061247
35060954,35061247
35060953,35061247
35060955,35061247
35061482,35061247
35060860,35061247
35061315,35061247
35060944,35061247
35061522,35061247
35060877,35061248
35060876,35061248
35060875,35061248
35060555,35061248
35060874,35061248
35060554,35061248
35060872,35061248
35061536,35061248
35060547,35061248
35061249,35061248
35060551,35061248
35060556,35061248
35060891,35061248
35060553,35061248
35061874,35061249
35060569,35061249
35060560,35061249
35061248,35061249
35060547,35061249
35060551,35061249
35060556,35061249
35060558,35061249
35060559,35061249
35061444,35061452
35061451,35061452
35061450,35061452
35061483,35061452
35061442,35061452
35061189,35061257
35061185,35061257
35061186,35061257
35060435,35061257
35061184,35061257
35060434,35061257
35061188,35061257
35061862,35061257
35061863,35061257
35061749,35061257
35060219,35061261
35061343,35061261
35060200,35061261
35060220,35061261
35060211,35061261
35060213,35061261
35060199,35061261
35060206,35061263
35060200,35061263
35060205,35061263
35060202,35061263
35060210,35061263
35060195,35061263
35060194,35061263
35060192,35061263
35060198,35061263
35061539,35061264
35060888,35061264
35060861,35061264
35060889,35061264
35060885,35061264
35060862,35061264
35061538,35061264
35060133,35061266
35060132,35061266
35060112,35061266
35060116,35061266
35061553,35061266
35060617,35061267
35060613,35061267
35060616,35061267
35061386,35061267
35061294,35061268
35061208,35061268
35060600,35061268
35060623,35061268
35060603,35061268
35060588,35061268
35060495,35061268
35060602,35061268
35061209,35061268
35060590,35061268
35060622,35061268
35060604,35061268
35061386,35061268
35060488,35061269
35060486,35061269
35060491,35061269
35060492,35061269
35060493,35061269
35060494,35061269
35061460,35061461
35061462,35061461
35061459,35061461
35061477,35061461
35060019,35060022
35060053,35060022
35060018,35060022
35060052,35060022
35060021,35060022
35060045,35060022
35060023,35060022
35060032,35060022
35060686,35060685
35060688,35060685
35060684,35060685
35060687,35060685
35061541,35060685
35060678,35060685
35060681,35060685
35060695,35060686
35060697,35060686
35060688,35060686
35060685,35060686
35060687,35060686
35061541,35060686
35061854,35060686
35060686,35060687
35060688,35060687
35060685,35060687
35060695,35060688
35060686,35060688
35060685,35060688
35060690,35060688
35060689,35060688
35060687,35060688
35060678,35060688
35061304,35060688
35060688,35060689
35060690,35060689
35061304,35060689
35060695,35060690
35060688,35060690
35061543,35060690
35060689,35060690
35061304,35060690
35061305,35060690
35061306,35060690
35060697,35060695
35060686,35060695
35060688,35060695
35061543,35060695
35060690,35060695
35061854,35060695
35060698,35060696
35060697,35060696
35061855,35060696
35061854,35060696
35061859,35060697
35060698,35060697
35060696,35060697
35060695,35060697
35060686,35060697
35060700,35060697
35061541,35060697
35061854,35060697
35061859,35060698
35060696,35060698
35060697,35060698
35061856,35060698
35061855,35060698
35060463,35060460
35060464,35060460
35060462,35060460
35060461,35060460
35060459,35060460
35060458,35060460
35060515,35060460
35061104,35060460
35060462,35060461
35060460,35060461
35060512,35060461
35060514,35060461
35060515,35060461
35060463,35060462
35060460,35060462
35060461,35060462
35060512,35060462
35060513,35060463
35060464,35060463
35060462,35060463
35060460,35060463
35060512,35060463
35060513,35060464
35060465,35060464
35060463,35060464
35060460,35060464
35060459,35060464
35060513,35060465
35060467,35060465
35060466,35060465
35060464,35060465
35060459,35060465
35060467,35060466
35060465,35060466
35060468,35060466
35060459,35060466
35060005,35060006
35060003,35060006
35060002,35060006
35060001,35060006
35061659,35060006
35060005,35060007
35061889,35060007
35061662,35060007
35061893,35060007
35061663,35060007
35061892,35060007
35061124,35060007
35061123,35060007
35061117,35060007
35061118,35060007
35061115,35060007
35061116,35060007
35061845,35060007
35060334,35060331
35060332,35060331
35060330,35060331
35060329,35060331
35061716,35060331
35060334,35060332
35060333,35060332
35060331,35060332
35060330,35060332
35060329,35060332
35061716,35060332
35061222,35060333
35060338,35060333
35060334,35060333
35060332,35060333
35060329,35060333
35060338,35060334
35061711,35060334
35061712,35060334
35061713,35060334
35061715,35060334
35060333,35060334
35060332,35060334
35060331,35060334
35061716,35060334
35060339,35060336
35060337,35060336
35061711,35060336
35061712,35060336
35060338,35060337
35060339,35060337
35060336,35060337
35061711,35060337
35061788,35060338
35061222,35060338
35060407,35060338
35061705,35060338
35060339,35060338
35060337,35060338
35061711,35060338
35060334,35060338
35060408,35060338
35061602,35060338
35060333,35060338
35060338,35060339
35061705,35060339
35061703,35060339
35060343,35060339
35060337,35060339
35061710,35060339
35060336,35060339
35061712,35060339
35061713,35060339
35061604,35060343
35061703,35060343
35060339,35060343
35061708,35060343
35061710,35060343
35061602,35060343
35060346,35060345
35060347,35060345
35060368,35060345
35061604,35060345
35060315,35060345
35060405,35060346
35060348,35060346
35060347,35060346
35060345,35060346
35061604,35060346
35061774,35060346
35061602,35060346
35060348,35060347
35060346,35060347
35060345,35060347
35060368,35060347
35061770,35060347
35061774,35060347
35060346,35060348
35060347,35060348
35061770,35060348
35061771,35060348
35061774,35060348
35060399,35060353
35060354,35060353
35061772,35060353
35061773,35060353
35060399,35060354
35060353,35060354
35061771,35060354
35061772,35060354
35060389,35060354
35060396,35060354
35060395,35060354
35061766,35060354
35060018,35060023
35060045,35060023
35060022,35060023
35060024,35060023
35060025,35060023
35060032,35060023
35060045,35060024
35060023,35060024
35060025,35060024
35060383,35060382
35060384,35060382
35060381,35060382
35060391,35060382
35060392,35060382
35061872,35060383
35061871,35060383
35060385,35060383
35060384,35060383
35060381,35060383
35060382,35060383
35060412,35060383
35061872,35060384
35060383,35060384
35060385,35060384
35060386,35060384
35060390,35060384
35060382,35060384
35060391,35060384
35061872,35060385
35060387,35060385
35060383,35060385
35060386,35060385
35060384,35060385
35060390,35060385
35060389,35060386
35060387,35060386
35060385,35060386
35060384,35060386
35060390,35060386
35061872,35060387
35060389,35060387
35060388,35060387
35060385,35060387
35060386,35060387
35061873,35060388
35061872,35060388
35060389,35060388
35060387,35060388
35060399,35060389
35060354,35060389
35061873,35060389
35060388,35060389
35060387,35060389
35060386,35060389
35060390,35060389
35060396,35060389
35060389,35060390
35060385,35060390
35060386,35060390
35060384,35060390
35060391,35060390
35060396,35060390
35060384,35060391
35060390,35060391
35060382,35060391
35060396,35060391
35060392,35060391
35060393,35060391
35060381,35060392
35060382,35060392
35060391,35060392
35060397,35060392
35060393,35060392
35060371,35060392
35060391,35060393
35060396,35060393
35060392,35060393
35060397,35060393
35060394,35060393
35060395,35060393
35060371,35060393
35060396,35060394
35060393,35060394
35060395,35060394
35060354,35060395
35060396,35060395
35060393,35060395
35060394,35060395
35060371,35060395
35061766,35060395
35060399,35060396
35060354,35060396
35060389,35060396
35060390,35060396
35060391,35060396
35060393,35060396
35060394,35060396
35060395,35060396
35061766,35060396
35060381,35060397
35060380,35060397
35061691,35060397
35060392,35060397
35061693,35060397
35060393,35060397
35060371,35060397
35060373,35060397
35060082,35060083
35060079,35060083
35060078,35060083
35060093,35060083
35060090,35060083
35061555,35060083
35061325,35060083
35060488,35060467
35060513,35060467
35060465,35060467
35060466,35060467
35060468,35060467
35060488,35060468
35060467,35060468
35060466,35060468
35060475,35060468
35061280,35060468
35060459,35060468
35060457,35060468
35060469,35060468
35061301,35060468
35060452,35060468
35060468,35060469
35061280,35060469
35061301,35060469
35061280,35060471
35061300,35060471
35060452,35060471
35060450,35060471
35060448,35060471
35060449,35060471
35060717,35060750
35060719,35060750
35060721,35060750
35061386,35060750
35060708,35060750
35060751,35060750
35060753,35060751
35060717,35060751
35061386,35060751
35060754,35060751
35060708,35060751
35060752,35060751
35060750,35060751
35060753,35060752
35060754,35060752
35060751,35060752
35060701,35060753
35060702,35060753
35060703,35060753
35060706,35060753
35060754,35060753
35060708,35060753
35060751,35060753
35060752,35060753
35060701,35060754
35060753,35060754
35061386,35060754
35061272,35060754
35060751,35060754
35060752,35060754
35060755,35060754
35060701,35060755
35060754,35060755
35061272,35060755
35060529,35060527
35061101,35060527
35060530,35060527
35060533,35060527
35060526,35060527
35060535,35060527
35060531,35060529
35061100,35060529
35061098,35060529
35061101,35060529
35060530,35060529
35060527,35060529
35060531,35060530
35060529,35060530
35060527,35060530
35060533,35060530
35061078,35060531
35061548,35060531
35061552,35060531
35061550,35060531
35061082,35060531
35061083,35060531
35061067,35060531
35061084,35060531
35061069,35060531
35061100,35060531
35061085,35060531
35060529,35060531
35060530,35060531
35060533,35060531
35061067,35060533
35060531,35060533
35060530,35060533
35060527,35060533
35060526,35060533
35060535,35060533
35060534,35060533
35060539,35060533
35060533,35060534
35060535,35060534
35061831,35060534
35060539,35060534
35060538,35060534
35061832,35060534
35060015,35060062
35061895,35060062
35060014,35060062
35060061,35060062
35060064,35060062
35061877,35060062
35061273,35060062
35061310,35060062
35060059,35060064
35060015,35060064
35060062,35060064
35061273,35060064
35060066,35060065
35060067,35060065
35061273,35060065
35060129,35060066
35060057,35060066
35060069,35060066
35061286,35060066
35060065,35060066
35060067,35060066
35061895,35060066
35061273,35060066
35061325,35060066
35060066,35060067
35060065,35060067
35061273,35060067
35060070,35060069
35060071,35060069
35061286,35060069
35060066,35060069
35061895,35060069
35061325,35060069
35060104,35060070
35060069,35060070
35060071,35060070
35061286,35060070
35060104,35060071
35060075,35060071
35060076,35060071
35060069,35060071
35060070,35060071
35060072,35060071
35060073,35060071
35061286,35060071
35060102,35060071
35061325,35060071
35060075,35060072
35060076,35060072
35060071,35060072
35060073,35060072
35060080,35060073
35060074,35060073
35060075,35060073
35060071,35060073
35060072,35060073
35060099,35060073
35060100,35060073
35060101,35060073
35060102,35060073
35060475,35060474
35061280,35060474
35060447,35060474
35060448,35060474
35060488,35060475
35060480,35060475
35060476,35060475
35060468,35060475
35061280,35060475
35060474,35060475
35061192,35060475
35060447,35060475
35060488,35060476
35061303,35060476
35060480,35060476
35061287,35060476
35060479,35060476
35060475,35060476
35060480,35060479
35060481,35060479
35061287,35060479
35060476,35060479
35060594,35060480
35061646,35060480
35060481,35060480
35061643,35060480
35060476,35060480
35060479,35060480
35060475,35060480
35060595,35060480
35061192,35060480
35060594,35060481
35060482,35060481
35060480,35060481
35061287,35060481
35060479,35060481
35060594,35060482
35061303,35060482
35060481,35060482
35061287,35060482
35060483,35060482
35060484,35060482
35060485,35060482
35061358,35060089
35061308,35060089
35061350,35060089
35061349,35060089
35061668,35060089
35060924,35060089
35060938,35060089
35061482,35060089
35061113,35060089
35060134,35060089
35061240,35060089
35061239,35060089
35061242,35060089
35061243,35060089
35061235,35060089
35061238,35060089
35061229,35060089
35061232,35060089
35061233,35060089
35061234,35060089
35060090,35060089
35061555,35060089
35061556,35060089
35060095,35060089
35061664,35060089
35061338,35060089
35060135,35060089
35060082,35060090
35060083,35060090
35060093,35060090
35060094,35060090
35060089,35060090
35060091,35060090
35061555,35060090
35060092,35060090
35060095,35060090
35061325,35060090
35060090,35060091
35060092,35060091
35061268,35060495
35061294,35060495
35061208,35060495
35060488,35060495
35061213,35060495
35060588,35060495
35060496,35060495
35060503,35060495
35060505,35060495
35060493,35060495
35061213,35060496
35060497,35060496
35060495,35060496
35060501,35060496
35060505,35060496
35061213,35060497
35061214,35060497
35061215,35060497
35060498,35060497
35060500,35060497
35060496,35060497
35060501,35060497
35060505,35060497
35060499,35060498
35061215,35060498
35060497,35060498
35060500,35060498
35060582,35060499
35060579,35060499
35060580,35060499
35060507,35060499
35061391,35060499
35061214,35060499
35061215,35060499
35060498,35060499
35060500,35060499
35060502,35060499
35060499,35060500
35060498,35060500
35060497,35060500
35060501,35060500
35060502,35060500
35060527,35060535
35060533,35060535
35060526,35060535
35060534,35060535
35061831,35060535
35060523,35060535
35060534,35060538
35060539,35060538
35061832,35060538
35061067,35060539
35060533,35060539
35060534,35060539
35061252,35060539
35060538,35060539
35061832,35060539
35061833,35060539
35060573,35060544
35060514,35060544
35060519,35060544
35060520,35060544
35060521,35060544
35061835,35060544
35061834,35060544
35061840,35060544
35060569,35060547
35061248,35060547
35061839,35060547
35061249,35060547
35061838,35060547
35061837,35060547
35060551,35060547
35061248,35060551
35060872,35060551
35061820,35060551
35060547,35060551
35061249,35060551
35061838,35060551
35061047,35060551
35061837,35060551
35061700,35060551
35060891,35060551
35061248,35060553
35060554,35060553
35060556,35060553
35061248,35060554
35060555,35060554
35060874,35060554
35060556,35060554
35060553,35060554
35060875,35060555
35061248,35060555
35060874,35060555
35060554,35060555
35060556,35060555
35060557,35060555
35061572,35061573
35061578,35061573
35061571,35061573
35061545,35061573
35061222,35061608
35060329,35061608
35060327,35061608
35060324,35061608
35060325,35061608
35061610,35061608
35061605,35061608
35061511,35061608
35061518,35061608
35060327,35061610
35060325,35061610
35061608,35061610
35061605,35061610
35061607,35061610
35061514,35061610
35061519,35061610
35060297,35061611
35060298,35061611
35060300,35061611
35060312,35061611
35061613,35061611
35060366,35061611
35060295,35061613
35060297,35061613
35061611,35061613
35060366,35061613
35061763,35061613
35061764,35061613
35061765,35061613
35061067,35061613
35061762,35061613
35061253,35061614
35061616,35061614
35061552,35061614
35060452,35061614
35060451,35061614
35061402,35061398
35061397,35061398
35061395,35061398
35061392,35061398
35061400,35061398
35061399,35061398
35061401,35061398
35061393,35061398
35061392,35061399
35061400,35061399
35061398,35061399
35061078,35061616
35061548,35061616
35061552,35061616
35061094,35061616
35061614,35061616
35060447,35061616
35060448,35061616
35060451,35061616
35060449,35061616
35060300,35061621
35060310,35061621
35060312,35061621
35060313,35061621
35061708,35061621
35061709,35061621
35061622,35061621
35060310,35061622
35060306,35061622
35061621,35061622
35060307,35061622
35061708,35061622
35061709,35061622
35060327,35061622
35060308,35061622
35061717,35061622
35061627,35061623
35061628,35061623
35060280,35061623
35061514,35061623
35061519,35061623
35060288,35061627
35060295,35061627
35060287,35061627
35060289,35061627
35060285,35061627
35060305,35061627
35060283,35061627
35060282,35061627
35061623,35061627
35061628,35061627
35061519,35061627
35060282,35061628
35061623,35061628
35061627,35061628
35060280,35061628
35060286,35061633
35061039,35061633
35061284,35061633
35060970,35061633
35061634,35061633
35061034,35061633
35061696,35061633
35061829,35061633
35060280,35061633
35060972,35061633
35061633,35061634
35060970,35061634
35061033,35061634
35061034,35061634
35061829,35061634
35061752,35061638
35060417,35061638
35061864,35061638
35061750,35061638
35061639,35061638
35061640,35061638
35061859,35060700
35060697,35060700
35061540,35060700
35060701,35060700
35060711,35060700
35061541,35060700
35060682,35060700
35060679,35060700
35061572,35060700
35061859,35060701
35060700,35060701
35060711,35060701
35060767,35060701
35060704,35060701
35060702,35060701
35060766,35060701
35060762,35060701
35060753,35060701
35060763,35060701
35060754,35060701
35061272,35060701
35060755,35060701
35060701,35060702
35060704,35060702
35060703,35060702
35060753,35060702
35060704,35060703
35060702,35060703
35060706,35060703
35060753,35060703
35061308,35061001
35060167,35061001
35060166,35061001
35060165,35061001
35061803,35061018
35061020,35061018
35061345,35061018
35061347,35061018
35061723,35061018
35060197,35061018
35061799,35061018
35061722,35061018
35060196,35061018
35061448,35061453
35061450,35061453
35061454,35061453
35061460,35061453
35061455,35061453
35061483,35061453
35061453,35061454
35061455,35061454
35061478,35061454
35061479,35061454
35061480,35061454
35061483,35061454
35061453,35061455
35061454,35061455
35061460,35061455
35061458,35061455
35061456,35061455
35061457,35061455
35061478,35061455
35061460,35061456
35061455,35061456
35061457,35061456
35061460,35061457
35061455,35061457
35061458,35061457
35061456,35061457
35061460,35061458
35061455,35061458
35061457,35061458
35061459,35061458
35061478,35061458
35061460,35061459
35061458,35061459
35061461,35061459
35061477,35061459
35061478,35061459
35061448,35061460
35061453,35061460
35061463,35061460
35061455,35061460
35061458,35061460
35061456,35061460
35061462,35061460
35061457,35061460
35061459,35061460
35061461,35061460
35061864,35061639
35061638,35061639
35061640,35061639
35061089,35061639
35060413,35061639
35061768,35060360
35060361,35060360
35061770,35060360
35061769,35060360
35061463,35061462
35061460,35061462
35061461,35061462
35061472,35061463
35061448,35061463
35061468,35061463
35061466,35061463
35061464,35061463
35061460,35061463
35061462,35061463
35061473,35061463
35061468,35061464
35061466,35061464
35061463,35061464
35061473,35061464
35061465,35061464
35061468,35061465
35061466,35061465
35061464,35061465
35061467,35061465
35061464,35061466
35061463,35061466
35061469,35061466
35061473,35061466
35061467,35061466
35061465,35061466
35061468,35061467
35061466,35061467
35061469,35061467
35061465,35061467
35061472,35061468
35061464,35061468
35061463,35061468
35061469,35061468
35061470,35061468
35061467,35061468
35061465,35061468
35060354,35060399
35060353,35060399
35060400,35060399
35060402,35060399
35061773,35060399
35060408,35060399
35060389,35060399
35060396,35060399
35060399,35060400
35060402,35060400
35060401,35060400
35060405,35060400
35061773,35060400
35061774,35060400
35060400,35060401
35060402,35060401
35060403,35060401
35060405,35060401
35060399,35060402
35060400,35060402
35060401,35060402
35060403,35060402
35060405,35060402
35060406,35060402
35060404,35060402
35060408,35060402
35060402,35060403
35060401,35060403
35060405,35060403
35060406,35060403
35060404,35060403
35060402,35060404
35060407,35060404
35060403,35060404
35060405,35060404
35060406,35060404
35061602,35060404
35060400,35060405
35060402,35060405
35060407,35060405
35060401,35060405
35060403,35060405
35060404,35060405
35060346,35060405
35061774,35060405
35061602,35060405
35061343,35061019
35060197,35061019
35060199,35061019
35060198,35061019
35061803,35061020
35061802,35061020
35061798,35061020
35061347,35061020
35061018,35061020
35061799,35061020
35061722,35061020
35061793,35061026
35061787,35061026
35061784,35061026
35061785,35061026
35061027,35061026
35061793,35061027
35061026,35061027
35061785,35061027
35061799,35061027
35060974,35061030
35061031,35061030
35061724,35061030
35060979,35061030
35061722,35061030
35060974,35061031
35061030,35061031
35060979,35061031
35060975,35061031
35060977,35061031
35060911,35061033
35060961,35061033
